"","condition","time","4-hydroxy-benzoic acid","4-Hydroxycinnamic acid","Alanine","Arabinose","Arabitol","Ascorbic acid","Asparagine","Aspartate","Benzoic acid","beta-alanine","Citramalate","Citric acid","Citrulline/Arginine","Dehydroascorbic acid","Dehydroascorbic acid dimer","Docosanoic acid","Erythritol","Ethanolamine","Fructose","Fucose","Fumaric acid","GABA","Galactinol","Galactose","Gluconic acid","Glucose","Glutamate","Glutamine","Glycerol","Glycine","Glycolic acid","Hexacosanoic acid","Hydroxyproline","Indole-3-acetonitrile","Isoleucine","Itaconic acid","Lactic acid","Leucine","Lysine","Maleic acid","Malic acid","Maltose","Mannitol","Methionine","myo-inositol","Nicotinic acid","O-acetyl-serine","Octacosanoic acid","Octadecanoic acid","Ornithine","Palmitic acid","Phenylalanine","Proline","Putrescine","Pyruvic acid","Raffinose","Serine","Shikimate","Similar to 1,6 anhydro-beta-D-glucose","Similar to 2 Oxoglutaric acid","Similar to Adenine","Similar to Uridine 5 diphosphoglucose disodium salt","Similar.to.Adenine..2TMS.","Similar.to.Spermidine..5TMS.","Similar.to.Tetradecanoic.acid..1TMS.","Similar.to.Uric.acid..4TMS.","Sinapic acid","Succinic acid","Sucrose","Tetracosanoic acid","Threonic acid","Threonine","Trehalose","Tyrosine","Unknown 01","Unknown 02","Unknown 03","Unknown 04","Unknown 06","Unknown 07","Unknown 08","Unknown 11  (simiar to ribulose- 5-phosphate)","Unknown 12","Unknown 13","Unknown 15","Unknown 16","Unknown 17","Unknown 18","Unknown 19","Unknown 20","Uracil","Valine"
"21-LL_360","21-LL","360",-0.299264374763031,-0.390875448604854,-0.365871442474959,0.034685266209719,0.169069817634883,0.0299596479751253,-0.293358942690592,0.242043508917821,-0.0106187468011433,0.456981329249011,0.0922074380970886,0.417920007811965,-0.207561069935362,-0.139765518339447,0.0854246562526777,-0.134477040860036,-0.0674348303838902,0.215367972203479,-0.572036326276886,-0.0724827538015237,0.12344548276244,-0.10573193951482,-0.679611601140198,-0.0979907563507493,0.00623817221121988,-1.08110496814373,0.149692932757849,0.326920788684638,0.317304068361915,-0.103146927103293,-0.196497403438002,-0.0598959086429453,-0.121340043869263,0.472661057756975,0.204975368259038,-0.397194753675131,0.262232685868239,0.252173413202027,0.32883646422954,-0.261304209694911,0.444667066841908,-0.0130430374755989,-0.824410314421214,0.00863030514344006,-0.103146927103293,0.166929637683153,-0.637342544797952,-0.123957890787682,0.258217389536018,-0.0800879113226919,0.22568624706149,0.034685266209719,-0.42597924956077,0.119024103142274,0.154021453979356,0.906377546157561,0.192404608729256,-0.202018631152166,-0.0252259762881735,0.545309453797703,-0.213124883390736,-0.0523961774536436,-0.213124883390736,-0.0449352314636488,0.0625822689878106,0.448196166059841,-0.0624045078507195,-0.0548917584960722,-0.0649174766813385,-0.199255376063222,-0.314134585167492,-0.00578235259400611,-0.11383789758922,0.505213449069051,0.121236486708621,-0.671929500769015,-0.540218679496759,0.235931248507409,-0.622968823300901,-0.816884065704701,-0.656686939109221,0.511973981781801,0.00623817221121988,0.0786098346963662,-0.0851803805738444,-0.0399826174653523,0.00384206629439404,0.582716561140195,-0.116118557746519,0.784643569310682,-0.56846618082496,-0.0203404482841755
"21-LL_40","21-LL","40",-0.153072152434976,-0.235597223126943,-0.675765437729469,0.130052249189737,-0.0724827538015235,-0.181360550631202,-0.0674348303838902,0.119024103142274,0.0205318331313526,-0.608232280044003,0.0157829972409275,-0.01547140876244,0.034685266209719,-0.373419042735489,0.250153114537062,-0.0750133544168456,-0.0325854296262875,0.0625822689878106,0.399809111664269,0.134440011212104,-0.0750133544168454,-0.495464349882054,-0.0877333719335504,0.0252650888235365,0.140996733788031,0.2682347540492,0.130052249189737,0.0229004021100785,-0.165627113068856,-0.131840054125344,-0.00578235259400611,-0.326142103844744,0.114589131801933,0.315373007919827,-0.448771114434012,-0.0130430374755989,0.177598929327733,-0.611902327917072,-0.103146927103293,-0.134042486140216,-0.044935231463649,0.0463746434063252,0.00863030514344006,0.200797273705855,0.256205542827493,-0.00337022188514225,-0.420387667016814,-0.575615328461903,0.0556584273145413,0.105678077894537,-0.0624045078507195,-0.281620106233825,0.211219909998848,-0.0877333719335504,0.110140484919323,0.76779602431948,-0.147734761808246,0.173340676410745,-0.0548917584960722,0.202887833470143,-0.161115446122722,-0.044935231463649,-0.161115446122722,0.0740486704769937,0.00623817221121988,-0.110915901401851,0.1583370271671,-0.0902908890736066,-0.232768962976124,-0.174621396107069,0.342175438247348,0.0944612973914402,0.0922074380970886,-0.590020790544185,-0.488397159219603,0.612902890632582,0.361019685276307,0.020131189541371,1.11946685135532,1.28056045841881,0.977707325381546,0.0763310551341501,0.138814468902282,0.0625822689878102,0.194507356574013,0.198703680186672,0.164786278143339,0.405266292704855,0.0671797714155076,0.619178216059069,-0.0902908890736066,-0.347398782403481
"21-LL_60","21-LL","60",0.0487011961454755,-0.218710237021592,-0.83821978494342,0.219504142011621,-0.0928529480685435,0.305678743242287,0.505213449069051,0.0854246562526777,-0.0523961774536436,-0.278700260993305,0.0579700686373299,-0.0775484017057158,0.188189896292896,0.0869207566306959,0.0763310551341501,0.0463746434063252,0.0854246562526777,0.340277404766254,0.425101182623541,0.190298791626595,-0.0499049058263139,-0.0350469470992008,-0.0276749584428483,0.12565110166152,0.211219909998848,0.282143228781498,-0.0954195650786824,-0.171910072172629,0.196607044094818,-0.258425152581204,-0.0179038744219608,0.219504142011621,0.0299828662157143,0.639386536481556,-0.169203834198658,-0.18825497933718,-0.0573916638883367,-0.332183549192972,0.107911006742842,-0.0928529480685435,-0.10573193951482,0.15618085423416,0.463971144476766,0.293958979028694,0.209141397838592,-0.0649174766813384,-0.190997225060914,-0.0449352314636488,-0.0851803805738444,-0.116118557746519,-0.134477040860036,-0.229946236501606,0.207059886813985,0.0229004021100788,0.00144197417390632,-0.244115423670742,-0.0203404482841755,0.276198865032242,0.188189896292896,0.0463746434063252,-0.0928529480685433,0.252173413202027,-0.0928529480685433,0.0989584800881688,-0.0775484017057158,0.237971547307215,0.162639729553787,-0.215914857265243,-0.10056653821849,0.0463746434063252,0.455228571117139,0.0648828515848541,0.317304068361915,-0.38458370273713,-0.362776193399044,0.140421519586003,0.0722980237805231,0.179723351800977,0.87263179113525,0.321894652577924,0.251452585284522,0.272222305070044,0.183962834842595,0.0876891286072285,0.194507356574013,0.162639729553787,0.213295431923344,-0.121340043869263,0.119024103142274,0.496717987935177,-0.468597744029372,-0.244115423670742
"21-LL_80","21-LL","80",0.130052249189737,-0.139765518339447,-0.945267267321574,0.0463746434063252,0.105678077894537,0.600269753509005,0.207059886813985,0.00623817221121988,-0.0130430374755989,-0.0350469470992008,-0.0573916638883367,0.0134027046024882,0.0393723887239317,0.12565110166152,0.213295431923344,0.198703680186672,0.0157829972409275,0.24000896473507,0.244075187947979,0.0831566239652757,-0.0203404482841755,0.280164494359539,0.481298941547565,0.0831566239652757,0.0740486704769937,0.105678077894537,0.262232685868239,0.00863030514343974,0.127853353716215,-0.108321592051636,-0.0375126715771904,0.0157829972409275,0.274211955145279,0.421515063350049,-0.110915901401851,-0.103146927103293,0.462226862991297,-0.116118557746519,0.22568624706149,-0.0474179287565815,0.041710251884837,0.107911006742842,-0.145073453101377,0.256205542827493,0.140996733788031,-0.0474179287565815,-0.252684217664227,0.175471373948955,-0.0523961774536436,-0.116118557746519,-0.0573916638883367,-0.166502663140165,0.435806364373416,0.0671797714155076,-0.118726938570752,0.403449525003632,-0.0424567992428948,-0.0882468837864476,0.119024103142274,0.186077913715622,0.0229004021100788,0.140996733788031,0.0229004021100788,0.246104009883917,-0.0499049058263139,0.116808321657888,0.0671797714155076,-0.01547140876244,-0.207561069935362,-0.0826318990051447,-0.0350469470992008,0.0205318331313526,0.162639729553787,-0.147734761808247,-0.199255376063222,0.0740486704769937,0.0323359821196901,0.096711641071677,0.276198865032242,0.37591984396404,0.295918896516495,0.0989584800881688,0.0487011961454755,0.0625822689878106,0.0854246562526777,0.183962834842595,0.1583370271671,0.321158452275943,0.260226434618921,0.372209206525234,-0.232768962976124,-0.147734761808246
"32-D_100","32-D","100",0.0944612973914402,-0.0106187468011433,0.860764202628828,-0.0845814063852703,-0.0979907563507493,0.0252650888235365,0.467453393429982,-0.182786075741673,-0.0399826174653523,0.692427198089708,-0.0902908890736066,-0.241270431542137,0.12344548276244,-0.125724743910957,-0.0964092194793081,0.183962834842595,0.0205318331313526,0.0229004021100785,-0.679611601140198,-0.144327917436979,-0.255551829502588,0.456981329249011,-0.0775484017057158,-0.0954195650786826,-0.121829005030645,-0.80423246424478,0.321158452275943,-0.147734761808247,0.179723351800977,-0.83821978494342,-0.244115423670742,0.00623817221121988,0.101201825340203,0.776244389517574,1.23429692939648,-0.0724827538015237,0.00384206629439404,1.54316589828232,1.30412159787699,-0.405497093507485,-0.308168095931897,0.0671797714155076,-0.34996844909392,-0.314134585167492,-0.0424684063911478,-0.0106187468011433,-0.145073453101377,0.0276259059775613,0.264236151043547,-0.0130430374755989,-0.00337022188514225,0.377771589874647,0.3440709779247,0.474392776895265,-0.26333341762181,0.535389439644066,0.136628898054224,-0.406725916116351,0.307622814471497,0.16478627814334,0.29983076182237,0.545309453797703,0.29983076182237,0.227741075839128,0.0299828662157143,0.840765337323874,-0.129207878534966,1.40653667020517,-0.207561069935362,0.0808850205343943,-0.196497403438002,-0.01547140876244,0.207059886813985,1.28747229511907,0.12565110166152,0.00863030514343974,-0.0474179287565815,0.0556584273145413,0.39250061051831,0.441129313620171,0.381467966585142,0.0276259059775613,-0.0106187468011433,0.0299828662157143,-0.0474179287565815,-0.0750133544168454,0.15618085423416,0.472661057756975,0.476122419880152,0.385154896884344,1.56201849650207,0.37591984396404
"32-D_120","32-D","120",-0.32313084196902,-0.261304209694911,0.961746788561795,0.175471373948955,-0.0424567992428948,0.0205318331313526,0.460480470040011,-0.000962117435383687,-0.0724827538015237,0.795766947782392,0.00144197417390632,0.138814468902282,0.00384206629439404,-0.43269123028634,0.0831566239652757,-0.18825497933718,0.0110184782444637,-0.0928529480685435,-0.730567822968055,-0.0474179287565815,-0.126580496565143,0.662357434258663,0.0110184782444637,0.177598929327733,0.278183042268243,-0.868630020433169,0.419718655396752,-0.299264374763031,0.00863030514343974,-0.968604803724466,-0.419532880296971,-0.378319276737761,0.12344548276244,0.110140484919323,1.55057236904003,-0.314134585167492,0.488172203909059,1.78282789207489,1.61714172779741,-0.429213268043211,-0.116118557746519,0.0786098346963662,-0.0252259762881735,-0.419532880296971,0.147523792308788,-0.204787188979131,-0.511654212586114,-0.163806540058933,0.250153114537062,0.260226434618921,0.0440443327060212,0.675966439235719,0.0510240030244666,0.213295431923344,-0.177337825154547,0.762360104241909,0.119024103142274,-0.579203231432471,0.379620962055708,0.0944612973914402,0.24000896473507,0.325002566036812,0.24000896473507,0.160489982410541,0.0556584273145413,0.484739665908911,0.321158452275943,1.4511891277404,-0.287477585010582,-0.278700260993305,0.132247798298439,0.101201825340203,-0.0775484017057158,1.65733512459788,-0.258425152581204,0.303732048788387,0.0579700686373299,0.444667066841907,0.660837367696284,0.0565929056169359,0.734944405946849,0.12344548276244,0.0157829972409275,0.198703680186672,0.0854246562526777,0.0899500521868501,0.198703680186672,0.266236837872138,0.647084212628953,0.0110184782444637,1.61164454337366,0.576280257621355
"32-D_140","32-D","140",0.546956178141411,0.0533430760859361,0.589877978531543,0.0899500521868501,-0.287477585010582,-0.227129022091666,0.439357178474257,-0.129207878534966,-0.0979907563507493,0.76779602431948,0.0110184782444637,0.00144197417390632,0.041710251884837,-0.0979907563507493,-0.182786075741673,0.910220977187179,0.0393723887239317,-0.108321592051636,-0.864246258200025,-0.0499049058263139,-0.199255376063222,0.727702672837238,0.0831566239652757,0.254190886668665,0.0440443327060212,-0.791690846223074,0.181844650581765,-0.695099619355977,-0.130919007218109,-0.931443829967557,0.227741075839128,0.151858816727005,0.0252650888235365,0.705756782049797,1.6800242330566,0.29983076182237,0.0922074380970886,2.1394694950388,1.67099136388912,0.451716653509292,-0.113514884343765,-0.221511043649443,-0.385545648069075,-0.475267635895226,0.121236486708621,0.0134027046024882,-0.641772524809277,-0.248429742404028,0.286092574365473,0.317304068361915,0.190298791626594,0.666908047980779,-0.0826318990051447,-0.129207878534966,-0.488700647662753,0.183814424523104,-0.0851803805738444,-0.69121199900059,0.0625822689878106,-0.375846844728925,0.379620962055708,0.0510240030244669,0.379620962055708,-0.0474179287565815,0.639386536481556,0.449957483628003,0.290031138211811,1.42366780442228,-0.180059378576025,0.407080775450501,0.138814468902282,-0.207561069935362,0.096711641071677,1.82483572710726,-0.183248385277564,0.334568275666133,0.23184197411172,0.0831566239652757,0.29983076182237,0.272222305070044,0.23184197411172,0.0944612973914402,-0.0227811442492891,0.14535138557262,0.0276259059775613,-0.00578235259400611,-0.0674348303838902,-0.155748270881571,0.00384206629439404,0.355392210812137,1.93834853003026,0.505213449069051
"32-D_160","32-D","160",0.138814468902282,0.0440443327060212,0.887005286940359,0.069473040124243,-0.413115187147815,-0.110915901401851,0.83403696471011,0.0922074380970886,-0.174621396107069,0.835385151931751,-0.129207878534966,0.154021453979355,0.332660201005126,-0.0851803805738444,-0.213124883390736,0.353511497417275,-0.123957890787682,-0.0203404482841755,-0.978046558895951,-0.180059378576026,-0.0877333719335504,0.851465887331399,0.181844650581765,0.114589131801933,0.0487011961454758,-1.36092222650323,0.209141397838592,-0.46527432620196,-0.0203404482841755,-0.926865295369785,-0.229946236501606,0.242043508917821,0.143175702697771,0.472661057756975,1.92447999235902,0.12565110166152,-0.0979907563507493,2.16489352178144,1.94022940688729,-0.397194753675131,-0.0851803805738444,-0.0325854296262875,-0.0276749584428483,-0.468597744029372,0.103441687676302,-0.118519258852729,-0.579203231432471,0.130052249189737,0.317304068361915,0.571434115876509,0.0854246562526777,0.931809106165726,0.192404608729256,-0.0979907563507493,-0.533242384273829,0.274211955145279,0.0556584273145413,-0.936036941268035,0.0205318331313526,-0.0649174766813385,0.439357178474257,-0.0179038744219608,0.439357178474257,-0.150400988848548,0.276198865032242,0.22568624706149,0.0487011961454758,1.4564557253665,-0.264189023775286,0.264236151043547,0.183962834842595,0.00384206629439404,-0.00337022188514225,1.9712216418545,0.138814468902282,0.136628898054224,0.0323359821196901,0.317304068361915,0.386994834693852,0.355392210812137,0.177598929327733,-0.0203404482841755,-0.118726938570751,0.2682347540492,-0.000962117435383687,0.0533430760859361,0.173340676410745,-0.227129022091666,-0.0106187468011433,1.06419306192749,2.02301872854368,0.781849272405971
"32-D_180","32-D","180",-0.163806540058933,-0.0399826174653523,0.729208589103955,0.179723351800977,-0.435703135221533,0.154021453979356,0.537047519404657,0.0922074380970886,-0.218710237021592,0.868686765322135,-0.137118856359071,0.060278011924109,-0.0560308969012475,-0.207561069935362,-0.134477040860036,-0.182786075741673,-0.123957890787682,-0.285198589821066,-0.641603738043346,-0.218710237021592,-0.169203834198658,0.770617646656203,0.500122177907493,0.256205542827493,0.0393723887239317,-0.973317957347495,0.0582386628997992,-0.509087633746029,-0.350461180158946,-1.12238661267895,-0.409917014610242,0.0831566239652757,0.244075187947979,0.686463175371778,1.88791513563813,-0.0154714087624398,-0.0624045078507195,2.20299228197994,1.94398382011183,-0.536726315068309,-0.158429362604483,0.114589131801933,-0.0694673446973333,-0.478614181216009,0.0205318331313526,-0.0375126715771904,-0.762126140344096,0.217437539393683,-0.0724827538015237,0.777647652969214,-0.185517936131698,1.01744686846683,0.326920788684638,0.0854246562526777,-0.600920074624132,0.626984181650028,0.0786098346963662,-0.868630020433169,0.132247798298439,-0.103146927103293,0.377771589874647,0.114589131801933,0.377771589874647,-0.0750133544168454,-0.0424567992428948,0.564947166813768,0.196607044094818,1.60058693390841,-0.326142103844744,-0.0928529480685435,0.162639729553787,0.0299828662157143,-0.044935231463649,2.13454953446445,-0.203482393326206,0.160489982410541,0.1583370271671,0.209141397838592,0.313439359271037,0.248129982750056,0.171206827418142,0.116808321657888,-0.110915901401851,0.127853353716216,0.00863030514344006,0.0134027046024882,0.14535138557262,0.315373007919827,0.359146298386799,0.816394909169121,1.83498082803517,0.781849272405971
"32-D_20","32-D","20",-0.428467900804867,-0.267079617891743,0.134440011212104,-0.000962117435383687,-0.153072152434976,-0.522840788813359,0.0533430760859361,-0.287477585010582,-0.131570107122633,-0.683468045673581,-0.169203834198658,-0.150400988848548,0.0440443327060212,-0.110915901401851,0.0393723887239317,-0.475166167909503,0.0440443327060212,0.140996733788031,0.470927257475127,-0.167718672444815,-0.215914857265243,0.0944612973914402,1.237359760582,-0.19694553493933,0.00623817221121988,0.266236837872138,-0.00337022188514225,-0.473165171472543,0.39798545443637,-1.02620507034739,-0.610572800943718,-0.155748270881571,0.290031138211811,0.353511497417275,0.177598929327733,-0.426001379195279,0.213295431923344,0.374065718222537,0.359146298386799,0.188189896292896,-0.281620106233825,0.39798545443637,0.260950838068675,-0.0649174766813385,0.105678077894537,0.0440443327060212,1.1005291879634,0.410702909014953,-0.00337022188514225,0.12565110166152,-0.199255376063222,-0.10573193951482,0.907659827853289,-0.0276749584428483,-0.221511043649443,5.49284661074216,-0.0674348303838902,0.0134027046024882,0.351628329102782,-0.0979907563507493,-0.0851803805738444,0.446432695554378,-0.0851803805738444,0.034685266209719,-0.302226180444814,0.462226862991297,0.107911006742842,0.374065718222537,-0.267079617891742,-0.448771114434012,0.190298791626594,0.0276259059775613,0.211219909998848,0.330749599426866,0.00144197417390632,0.764968872638958,0.470927257475127,0.513659176507799,1.46780115648841,1.7925777508529,1.48164338348328,0.119024103142274,0.12565110166152,0.149692932757849,0.227741075839128,0.211219909998848,0.313439359271037,0.89736952002622,0.72042440575653,2.04416093768009,0.441718038341185,-0.0979907563507493
"32-D_200","32-D","200",-0.103146927103293,-0.0252259762881735,1.05264774550413,0.330749599426866,-0.326142103844744,-0.0800879113226919,0.64554795964502,0.22362848741882,-0.218710237021592,0.935585467385421,-0.123957890787682,0.326920788684638,0.579501998667445,-0.329159664118438,-0.202018631152166,0.0808850205343943,-0.305194079127561,-0.262961309579982,-1.11195493280498,-0.238431038693137,-0.213124883390736,0.499092405222982,0.0899500521868501,0.147523792308788,-0.0474179287565815,-1.2086721173841,0.545309453797703,-0.232768962976124,0.134440011212104,-1.00192487692449,-0.455349762590687,0.323081789503733,0.192404608729256,0.448196166059841,2.49424491765701,-0.163806540058933,-0.166502663140165,2.63637327489104,2.37137299620603,-0.674207069190167,-0.0902908890736068,-0.0424567992428948,-0.488700647662753,-0.552014501441186,0.107911006742842,-0.290415266825641,-0.406725916116351,0.272222305070044,0.175471373948955,0.925493120940608,0.0831566239652757,1.43438358808366,0.317304068361915,-0.261304209694911,-0.564904848379903,1.18014786115843,0.340277404766254,-1.03603273124476,-0.158429362604483,0.114589131801933,0.446432695554378,-0.0424567992428948,0.446432695554378,-0.204787188979131,0.0218718113834986,0.342175438247348,0.15618085423416,1.61557323988374,-0.390875448604854,0.147523792308788,0.0276259059775613,0.32883646422954,0.140996733788031,2.56989610446549,0.483020329463146,-0.0598959086429453,-0.0449352314636488,-0.218710237021592,0.732052073300289,0.477849991683865,0.399809111664269,-0.0649174766813384,-0.174621396107069,0.0299828662157143,-0.10573193951482,-0.00578235259400611,-0.0399826174653523,0.39798545443637,-0.108321592051636,0.505213449069051,1.87748251282185,1.13815914522947
"32-D_220","32-D","220",-0.173871114234851,-0.321589020916109,1.20851725980554,0.506906554580693,-0.0130430374755989,-0.0375126715771904,0.905094123743155,0.14535138557262,-0.0424567992428948,1.03984026453179,-0.110915901401851,-0.0350469470992008,0.359146298386799,-0.567471762596631,-0.284545872884282,0.258217389536018,0.0323359821196901,0.194507356574013,-0.931443829967557,-0.108321592051636,-0.174621396107069,0.975263321678493,0.0370307309449667,0.377771589874647,0.0157829972409275,-0.890750892953266,0.132247798298439,-0.48196850739783,0.132247798298439,-0.779257315882645,-0.275786313242642,0.23184197411172,0.338376870910994,0.0510240030244666,2.34842129075108,-0.0699565842874268,0.0299828662157143,2.5884048288398,2.23143240844797,-0.615581735779548,-0.335213785637587,-0.299264374763031,-0.796729146369496,-0.24696603720614,0.154021453979356,-0.221511043649443,-1.05627261875112,0.0922074380970886,0.0205318331313526,1.07450543636363,0.060278011924109,1.36513259345253,0.513659176507799,0.110140484919323,-0.46527432620196,0.388221236152652,0.252173413202027,-1.05589120089205,0.119024103142274,-0.267079617891743,0.264236151043547,0.0229004021100785,0.264236151043547,-0.0499049058263138,0.291996395348414,0.505213449069051,0.0717626693000913,1.73378816862518,-0.409917014610242,0.202887833470143,0.284119252978775,0.364759176848688,-0.113514884343765,2.36811645189135,0.717502786611249,0.323081789503733,0.351628329102782,0.282143228781498,0.188189896292896,0.15618085423416,-0.0775484017057158,0.166929637683153,-0.0399826174653523,0.171206827418142,-0.0624045078507195,-0.0724827538015237,0.0276259059775613,-0.267079617891743,-0.18825497933718,0.653212917856219,1.95890452579483,1.16949747290432
"32-D_240","32-D","240",0.286092574365473,0.270229907237998,0.998315873187187,0.160489982410541,0.162639729553787,-0.215914857265243,0.256205542827493,0.288063200325316,0.127853353716215,0.555161723187914,-0.126580496565143,0.612902890632582,0.305678743242287,-0.293358942690592,-0.471928835421265,0.426890905022633,-0.326142103844744,-0.271799607826912,-1.25957608606138,-0.329159664118438,-0.0252259762881735,0.510286816297868,-0.299472695151916,0.132247798298439,-0.24696603720614,-1.7809089417538,0.419718655396752,-0.564904848379903,0.349742699451405,-0.69121199900059,-0.110915901401851,0.0510240030244666,0.0463746434063252,0.173340676410745,1.96384399836248,0.36289064266586,0.910220977187179,2.30334239448733,2.05866283937856,-0.722610301189136,0.0854246562526777,-0.529766846479031,0.121883758757587,-0.204787188979131,-0.177337825154547,-0.0499049058263139,-1.58856044982308,-0.169203834198658,0.23517814336808,1.03515466430753,0.792994133088957,1.1479578813871,-0.121340043869263,-0.540218679496759,-0.825380527487601,0.460480470040011,-0.123957890787682,-1.30638295026273,-0.308168095931897,0.0831566239652757,0.587525014788978,-0.193744693118259,0.587525014788978,-0.287477585010582,0.732052073300289,0.0922074380970886,0.162639729553787,1.49705876862435,-0.564904848379903,0.291996395348414,-0.126580496565143,-0.161115446122722,-0.359687570851587,2.06327282905248,0.739272061549375,-0.46527432620196,-0.378319276737761,-0.572036326276886,-0.564904848379903,-0.762844225991812,-0.554273296650016,-0.293358942690591,-0.338250400189295,-0.0203404482841755,-0.32313084196902,-0.24696603720614,-0.372081934376771,-0.258425152581204,-0.488700647662753,-0.435703135221533,2.15574923267795,0.867369355824245
"32-D_260","32-D","260",0.15704371014558,0.169925001442312,1.14339341869319,0.774839759827326,0.0524158941511385,0.154453592679872,1.2862897581341,0.232660756790275,0.063502942306158,1.04893364519792,-0.182786075741673,0.112366523072563,0.693319678811575,-0.390558440067439,-0.0908029370083126,0.212880566344384,-0.0101343771337132,0.151858816727005,-1.29689930039584,-0.147202107181229,-0.345564459154601,0.834306702962908,-0.0188780102056894,0.343692069179019,0.10701824988212,-1.21424022557299,0.309176187478514,-0.483984852996335,0.0662614422687213,-0.768567591552035,-0.192645077942396,0.423309237242387,0.311503115468269,0.467801156488407,2.5377930340406,-0.0247366783215064,0.0440443327060212,2.97214120020094,2.5668151540109,-0.619270551496451,-0.390245037827557,-0.156820109742826,-0.465274012173388,-0.0247366783215064,0.104336659814735,-0.0306192350583921,-2.38149675510828,0.187767747046025,-0.134477040860036,1.39341620047154,0.0496307677246004,1.75146372116556,0.482332020747376,0.390667685559667,-0.715485866755755,0.457785563510739,0.463622456851893,-1.63906113934913,0.11503324294624,-0.375197234747053,0.451013242943973,0.141432790929296,0.451013242943973,0.15704371014558,0.0272271852195694,0.664482840364683,-0.106249498279434,1.56413424345824,-0.715485866755755,0.220329954879555,0.101650076094435,0.438292851579147,-0.320125852253377,2.62503664626844,-0.0938790470029003,-0.274040765490812,0.217851096811131,-0.209227962138,-0.288064643021078,-0.15360697914764,-0.305788392232109,0.348232419239271,-0.103146927103293,0.11503324294624,-0.0101343771337132,-0.0755200076409777,-0.0276749584428483,-0.558516520417355,-0.0829870507597845,0.217851096811131,2.15672019965182,1.42061713897869
"32-D_280","32-D","280",-0.305194079127561,-0.267079617891743,1.202260983562,0.642470537315822,0.227741075839128,0.374065718222537,0.416119115004295,0.305678743242287,0.105678077894537,1.1359725806386,-0.193744693118259,0.0763310551341504,0.470927257475127,-0.335213785637587,-0.182786075741673,-0.131840054125344,-0.0750133544168454,0.211219909998848,-1.2086721173841,-0.204787188979131,0.00863030514343974,0.707230273180735,0.22362848741882,0.381467966585142,-0.174621396107069,-1.49005085369569,0.556797246592743,-0.314134585167492,-0.0399826174653523,-0.734563103950902,-0.468597744029372,-0.299264374763031,0.311503115468269,0.112366523072563,2.52464879501153,-0.199451976631813,0.278183042268243,2.7703357326268,2.52631925781714,-0.557082947395331,-0.0928529480685435,-0.38772614580245,-0.812654525762753,-0.0750133544168454,0.134440011212104,-0.252684217664227,-2.16247039594869,-0.327159710143205,0.171206827418142,1.41917929653663,0.293958979028694,1.6800242330566,0.319232547516718,-0.213124883390736,-0.80423246424478,1.51735969047553,0.3440709779247,-1.33642766458248,-0.213124883390736,-0.0649174766813384,0.23184197411172,-0.281620106233825,0.23184197411172,0.0463746434063252,0.357270475679559,0.340277404766254,-0.10056653821849,1.61635769699669,-0.582800079570536,-0.123957890787682,0.069473040124243,0.213295431923344,-0.44549300568236,2.71318256983572,-0.0655568706231553,-0.0499049058263138,-0.00578235259400611,0.177598929327733,-0.338250400189295,-0.38772614580245,-0.350461180158946,0.096711641071677,-0.264189023775286,-0.0375126715771904,-0.252684217664227,-0.232768962976124,-0.196497403438002,0.595503660502742,0.1583370271671,-0.00819852304803063,2.03421571533791,1.45470232816369
"32-D_300","32-D","300",-0.10573193951482,-0.158429362604483,1.24041610317178,0.864730922314751,0.250153114537061,0.351628329102782,1.28648691495584,0.323081789503733,0.0740486704769937,1.1652152048719,-0.18825497933718,-0.01547140876244,0.681973922581629,-0.279052563435737,0.00863030514343974,0.0252650888235365,0.0786098346963662,0.16478627814334,-0.619270551496451,-0.126580496565143,-0.279217876538338,0.933068991881013,-0.182786075741673,0.522055749160964,0.0276259059775613,-1.33036845768802,0.235931248507409,-0.615581735779548,0.361019685276307,-0.70290642975253,-0.196497403438002,-0.121340043869263,0.229792982088718,-0.783389931257558,2.81612180078385,0.0205318331313526,-0.00578235259400611,3.14936776953025,2.76927806411515,-0.381448089590398,-0.227129022091666,-0.308168095931897,-0.620069841949791,0.0276259059775613,0.22362848741882,0.00623817221121988,-0.974911086306693,-0.155748270881571,-0.0474179287565815,1.46780115648841,0.0648828515848541,1.95456857075299,0.0110184782444637,-0.362776193399044,-0.671929500769015,-0.579096482446203,0.403449525003632,-1.1595031959558,0.127853353716215,-0.287477585010582,0.403449525003632,0.0625822689878102,0.403449525003632,-0.121340043869263,0.237971547307215,0.38883242893145,0.105678077894537,1.68974643849356,-0.722610301189136,-0.0523961774536436,-0.147734761808247,0.430463702888451,-0.634120863172008,2.79756642372032,0.0899500521868504,-0.281620106233825,-0.0724827538015237,-0.044935231463649,-0.375197234747053,-0.314134585167492,-0.326142103844744,0.313439359271037,-0.0424567992428948,0.12344548276244,-0.0674348303838902,-0.0154714087624398,-0.199255376063222,-0.435703135221533,0.254190886668665,-1.43365191017358,2.09457389798005,1.69123636431109
